time	batLvl	slrLvl	power
4/4/2019, 5:23:50 AM
4/4/2019, 5:28:50 AM
4/4/2019, 5:33:50 AM
4/4/2019, 5:38:50 AM
4/4/2019, 5:43:50 AM
4/4/2019, 5:48:50 AM
4/4/2019, 5:53:50 AM
4/4/2019, 5:58:50 AM
4/4/2019, 6:03:50 AM
4/4/2019, 6:08:50 AM
4/4/2019, 6:13:50 AM
4/4/2019, 6:18:50 AM
4/4/2019, 6:23:50 AM
4/4/2019, 6:28:50 AM
4/4/2019, 6:33:50 AM
4/4/2019, 6:38:50 AM
4/4/2019, 6:43:50 AM
4/4/2019, 6:48:50 AM
4/4/2019, 6:53:50 AM
4/4/2019, 6:58:50 AM
4/4/2019, 7:03:50 AM
4/4/2019, 7:08:50 AM
4/4/2019, 7:13:50 AM
4/4/2019, 7:18:50 AM
4/4/2019, 7:23:50 AM
4/4/2019, 7:28:50 AM
4/4/2019, 7:33:50 AM
4/4/2019, 7:38:50 AM
4/4/2019, 7:43:50 AM
4/4/2019, 7:48:50 AM
4/4/2019, 7:53:50 AM
4/4/2019, 7:58:50 AM
4/4/2019, 8:03:50 AM
4/4/2019, 8:08:50 AM
4/4/2019, 8:13:50 AM
4/4/2019, 8:18:50 AM
4/4/2019, 8:23:50 AM
4/4/2019, 8:28:50 AM
4/4/2019, 8:33:50 AM
4/4/2019, 8:38:50 AM
4/4/2019, 8:43:50 AM
4/4/2019, 8:48:50 AM
4/4/2019, 8:53:50 AM
4/4/2019, 8:58:50 AM
4/4/2019, 9:03:50 AM
4/4/2019, 9:08:50 AM
4/4/2019, 9:13:50 AM
4/4/2019, 9:18:50 AM
4/4/2019, 9:23:50 AM
4/4/2019, 9:28:50 AM
4/4/2019, 9:33:50 AM
4/4/2019, 9:38:50 AM
4/4/2019, 9:43:50 AM
4/4/2019, 9:48:50 AM
4/4/2019, 9:53:50 AM
4/4/2019, 9:58:50 AM
4/4/2019, 10:03:50 AM
4/4/2019, 10:08:50 AM
4/4/2019, 10:13:50 AM
4/4/2019, 10:18:50 AM
4/4/2019, 10:23:50 AM
4/4/2019, 10:28:50 AM
4/4/2019, 10:33:50 AM
4/4/2019, 10:38:50 AM
4/4/2019, 10:43:50 AM
4/4/2019, 10:48:50 AM
4/4/2019, 10:53:50 AM
4/4/2019, 10:58:50 AM
4/4/2019, 11:03:50 AM	2641	2702	false
4/4/2019, 11:08:50 AM	2577	2604	false
4/4/2019, 11:13:50 AM	2569	2572	false
4/4/2019, 11:18:50 AM	2548	2552	false
4/4/2019, 11:23:50 AM	2531	2538	false
4/4/2019, 11:28:50 AM	2524	2538	false
4/4/2019, 11:33:50 AM	2522	2527	false
4/4/2019, 11:38:50 AM	2549	2565	false
4/4/2019, 11:43:50 AM	2556	2567	false
4/4/2019, 11:48:50 AM	2538	2553	false
4/4/2019, 11:53:50 AM	2553	2567	false
4/4/2019, 11:58:50 AM	2532	2540	false
4/4/2019, 12:03:50 PM	2540	2561	false
4/4/2019, 12:08:50 PM	2550	2580	false
4/4/2019, 12:13:50 PM	2538	2568	false
4/4/2019, 12:18:50 PM	2554	2564	false
4/4/2019, 12:23:50 PM	2524	2535	false
4/4/2019, 12:28:50 PM	2522	2542	false
4/4/2019, 12:33:50 PM	2522	2525	false
4/4/2019, 12:38:50 PM	2531	2534	false
4/4/2019, 12:43:50 PM	2536	2547	false
4/4/2019, 12:48:50 PM	2537	2556	false
4/4/2019, 12:53:50 PM	2532	2544	false
4/4/2019, 12:58:50 PM	2524	2539	false
4/4/2019, 1:03:50 PM	2530	2534	false
4/4/2019, 1:08:50 PM	2524	2531	false
4/4/2019, 1:13:50 PM	2511	2509	false
4/4/2019, 1:18:50 PM	2503	2510	false
4/4/2019, 1:23:50 PM	2519	2521	false
4/4/2019, 1:28:50 PM	2547	2565	false
4/4/2019, 1:33:50 PM	2534	2538	false
4/4/2019, 1:38:50 PM	2528	2558	false
4/4/2019, 1:43:50 PM	2541	2550	false
4/4/2019, 1:48:50 PM	2534	2559	false
4/4/2019, 1:53:50 PM	2567	2593	false
4/4/2019, 1:58:50 PM	2548	2557	false
4/4/2019, 2:03:50 PM	2521	2539	false
4/4/2019, 2:08:50 PM	2542	2555	false
4/4/2019, 2:13:50 PM	2561	2579	false
4/4/2019, 2:18:50 PM	2617	2656	false
4/4/2019, 2:23:50 PM	2573	2594	false
4/4/2019, 2:28:50 PM	2564	2580	false
4/4/2019, 2:33:50 PM	2559	2589	false
4/4/2019, 2:38:50 PM	2565	2588	false
4/4/2019, 2:43:50 PM	2590	2618	false
4/4/2019, 2:48:50 PM	2571	2586	false
4/4/2019, 2:53:50 PM	2549	2559	false
4/4/2019, 2:58:50 PM	2550	2549	false
4/4/2019, 3:03:50 PM	2567	2594	false
4/4/2019, 3:08:50 PM	2554	2556	false
4/4/2019, 3:13:50 PM	2539	2547	false
4/4/2019, 3:18:50 PM	2525	2527	false
4/4/2019, 3:23:50 PM	2517	2535	false
4/4/2019, 3:28:51 PM	2526	2540	false
4/4/2019, 3:33:51 PM	2535	2547	false
4/4/2019, 3:38:51 PM	2524	2525	false
4/4/2019, 3:43:51 PM	2522	2529	false
4/4/2019, 3:48:51 PM	2530	2543	false
4/4/2019, 3:53:51 PM	2522	2531	false
4/4/2019, 3:58:51 PM	2519	2523	false
4/4/2019, 4:03:51 PM	2507	2523	false
4/4/2019, 4:08:51 PM	2515	2538	false
4/4/2019, 4:13:51 PM	2518	2520	false
4/4/2019, 4:18:51 PM	2517	2508	false
4/4/2019, 4:23:51 PM	2507	2517	false
4/4/2019, 4:28:51 PM	2511	2516	false
4/4/2019, 4:33:51 PM	2518	2523	false
4/4/2019, 4:38:51 PM	2513	2517	false
4/4/2019, 4:43:51 PM	2504	2513	false
4/4/2019, 4:48:51 PM	2506	2513	false
4/4/2019, 4:53:51 PM	2500	2517	false
4/4/2019, 4:58:51 PM	2506	2504	false
4/4/2019, 5:03:51 PM	2511	2507	false
4/4/2019, 5:08:51 PM	2504	2511	false
4/4/2019, 5:13:51 PM	2499	2510	false
4/4/2019, 5:18:51 PM	2502	2506	false
4/4/2019, 5:58:32 PM	2494	2496	false
4/4/2019, 6:03:32 PM	2497	2491	false
4/4/2019, 6:39:51 PM	2466	2472	false
4/4/2019, 6:44:51 PM	2480	2467	false
4/4/2019, 7:27:50 PM	2462	2458	false
4/4/2019, 7:32:50 PM	2453	2447	false
4/4/2019, 7:37:50 PM	2465	2446	false
4/4/2019, 8:36:19 PM
4/4/2019, 8:41:19 PM
4/4/2019, 8:46:19 PM
4/4/2019, 9:21:28 PM
4/4/2019, 9:26:28 PM
4/4/2019, 9:31:28 PM
4/4/2019, 10:12:59 PM
4/4/2019, 10:17:59 PM
4/4/2019, 10:22:59 PM
4/4/2019, 11:01:11 PM
4/4/2019, 11:06:11 PM
4/4/2019, 11:11:11 PM
4/4/2019, 11:46:54 PM
4/4/2019, 11:51:54 PM
4/4/2019, 11:56:54 PM
4/5/2019, 12:41:15 AM
4/5/2019, 12:46:15 AM
4/5/2019, 1:26:16 AM
4/5/2019, 1:31:16 AM
4/5/2019, 2:28:12 AM
4/5/2019, 2:33:12 AM
4/5/2019, 2:38:12 AM
4/5/2019, 2:43:12 AM
4/5/2019, 3:18:38 AM
4/5/2019, 3:23:38 AM
4/5/2019, 3:28:38 AM
4/5/2019, 4:10:21 AM
4/5/2019, 4:15:21 AM
4/5/2019, 4:20:21 AM
4/5/2019, 4:57:09 AM
4/5/2019, 5:02:09 AM
4/5/2019, 5:07:09 AM
4/5/2019, 5:47:15 AM
4/5/2019, 5:52:15 AM
4/5/2019, 5:57:15 AM
4/5/2019, 6:02:15 AM
4/5/2019, 6:07:15 AM
4/5/2019, 6:12:15 AM
4/5/2019, 6:17:15 AM
4/5/2019, 6:22:15 AM
4/5/2019, 6:27:15 AM
4/5/2019, 7:12:10 AM
4/5/2019, 7:17:10 AM
4/5/2019, 7:22:10 AM
4/5/2019, 7:27:10 AM
4/5/2019, 7:32:10 AM
4/5/2019, 7:37:10 AM
4/5/2019, 8:17:08 AM
4/5/2019, 8:22:09 AM
4/5/2019, 8:27:09 AM
4/5/2019, 9:10:47 AM
4/5/2019, 9:15:47 AM
4/5/2019, 9:20:47 AM
4/5/2019, 9:25:47 AM
4/5/2019, 9:30:47 AM
4/5/2019, 9:35:47 AM
4/5/2019, 9:40:47 AM
4/5/2019, 10:14:37 AM
4/5/2019, 10:19:37 AM
4/5/2019, 10:42:14 AM
4/5/2019, 10:47:14 AM
4/5/2019, 10:52:14 AM
4/5/2019, 10:57:15 AM
4/5/2019, 11:02:15 AM
4/5/2019, 11:23:12 AM
4/5/2019, 11:28:12 AM
4/5/2019, 11:33:12 AM
4/5/2019, 11:38:12 AM
4/5/2019, 11:43:12 AM
4/5/2019, 11:52:01 AM
4/5/2019, 11:55:13 AM
4/5/2019, 12:00:13 PM
4/5/2019, 12:05:13 PM
4/5/2019, 12:10:13 PM
4/5/2019, 12:15:13 PM
4/5/2019, 12:20:13 PM
4/5/2019, 12:25:13 PM
4/5/2019, 12:30:13 PM
4/5/2019, 12:35:13 PM
4/5/2019, 12:40:13 PM
4/5/2019, 12:45:13 PM
4/5/2019, 12:50:13 PM
4/5/2019, 12:55:13 PM
4/5/2019, 1:00:13 PM
4/5/2019, 1:05:13 PM
4/5/2019, 1:10:13 PM
4/5/2019, 1:15:13 PM
4/5/2019, 1:20:13 PM
4/5/2019, 1:25:13 PM
4/5/2019, 1:30:13 PM
4/5/2019, 1:35:13 PM	2626	2655	NaN
4/5/2019, 1:40:13 PM	2577	2601	NaN
4/5/2019, 1:43:08 PM	2638	2664	NaN
4/5/2019, 1:48:08 PM	2557	2577	NaN
4/5/2019, 1:49:20 PM	2544	2559	NaN
4/5/2019, 1:54:20 PM	2520	2526	NaN
4/5/2019, 1:59:20 PM	2521	2524	NaN
4/5/2019, 2:04:20 PM	2533	2540	NaN
4/5/2019, 2:09:20 PM	2560	2572	NaN
4/5/2019, 2:14:20 PM	2546	2551	NaN
4/5/2019, 2:19:20 PM	2553	2571	NaN
4/5/2019, 2:24:20 PM	2642	2679	NaN
4/5/2019, 2:29:20 PM	2571	2589	NaN
4/5/2019, 2:34:20 PM	2585	2608	NaN
4/5/2019, 2:39:20 PM	2584	2591	NaN
4/5/2019, 2:44:20 PM	2594	2615	NaN
4/5/2019, 2:49:20 PM	2594	2606	NaN
4/5/2019, 2:54:20 PM	2568	2595	NaN
4/5/2019, 2:59:20 PM	2536	2542	NaN
4/5/2019, 3:04:50 PM	2543	2558	NaN
4/5/2019, 3:21:47 PM	2505	2511	NaN
4/5/2019, 3:26:47 PM	2501	2513	NaN
4/5/2019, 3:31:47 PM	2505	2519	NaN
4/5/2019, 3:36:47 PM	2499	2507	NaN
4/5/2019, 3:41:47 PM	2505	2512	NaN
4/5/2019, 3:46:47 PM	2497	2514	NaN
4/5/2019, 3:51:47 PM	2499	2499	NaN
4/5/2019, 3:56:47 PM	2497	2505	NaN
4/5/2019, 4:01:47 PM	2491	2503	NaN
4/5/2019, 4:06:47 PM	2502	2510	NaN
4/5/2019, 4:11:47 PM	2504	2503	NaN
4/5/2019, 4:16:47 PM	2493	2494	NaN
4/5/2019, 4:21:47 PM	2493	2507	NaN
4/5/2019, 4:26:47 PM	2504	2512	NaN
4/5/2019, 4:31:47 PM	2495	2501	NaN
4/5/2019, 4:36:47 PM	2493	2499	NaN
4/5/2019, 4:41:47 PM	2488	2487	NaN
4/5/2019, 4:46:47 PM	2480	2489	NaN
4/5/2019, 4:51:47 PM	2479	2488	NaN
4/5/2019, 4:56:47 PM	2476	2485	NaN
4/5/2019, 5:01:47 PM	2482	2485	NaN
4/5/2019, 5:06:47 PM	2484	2476	NaN
4/5/2019, 5:11:47 PM	2479	2477	NaN
4/5/2019, 5:16:47 PM	2468	2478	NaN
4/5/2019, 5:21:47 PM	2474	2480	NaN
4/5/2019, 5:26:47 PM	2478	2481	NaN
4/5/2019, 5:31:47 PM	2469	2472	NaN
4/5/2019, 5:36:47 PM	2461	2465	NaN
4/5/2019, 5:41:47 PM	2464	2467	NaN
4/5/2019, 5:46:47 PM	2459	2463	NaN
4/5/2019, 5:51:47 PM	2465	2451	NaN
4/5/2019, 5:56:47 PM	2453	2458	NaN
4/5/2019, 6:01:47 PM	2443	2464	NaN
4/5/2019, 6:06:47 PM	2454	2447	NaN
4/5/2019, 6:11:47 PM	2450	2441	NaN
4/5/2019, 6:16:47 PM	2451	2452	NaN
4/5/2019, 6:21:47 PM	2443	2440	NaN
4/5/2019, 6:26:47 PM	2451	2442	NaN
4/5/2019, 6:31:47 PM
4/5/2019, 6:36:47 PM
4/5/2019, 6:41:47 PM
4/5/2019, 6:46:47 PM
4/5/2019, 6:51:47 PM
4/5/2019, 6:56:47 PM
4/5/2019, 7:01:47 PM
4/5/2019, 7:06:47 PM
4/5/2019, 7:11:47 PM
4/5/2019, 7:16:47 PM
4/5/2019, 7:21:47 PM
4/5/2019, 7:26:47 PM
4/5/2019, 7:31:47 PM
4/5/2019, 7:36:47 PM
4/5/2019, 7:41:47 PM
4/5/2019, 7:46:47 PM
4/5/2019, 7:51:47 PM
4/5/2019, 7:56:47 PM
4/5/2019, 8:01:47 PM
4/5/2019, 8:06:47 PM
4/5/2019, 8:11:47 PM
4/5/2019, 8:16:47 PM
4/5/2019, 8:21:47 PM
4/5/2019, 8:26:47 PM
4/5/2019, 8:31:47 PM
4/5/2019, 8:36:47 PM
4/5/2019, 8:41:47 PM
4/5/2019, 8:46:47 PM
4/5/2019, 8:51:47 PM
4/5/2019, 8:56:47 PM
4/5/2019, 9:01:47 PM
4/5/2019, 9:06:47 PM
4/5/2019, 9:11:47 PM
4/5/2019, 9:16:47 PM
4/5/2019, 9:21:47 PM
4/5/2019, 9:26:47 PM
4/5/2019, 9:31:47 PM
4/5/2019, 9:36:47 PM
4/5/2019, 9:41:47 PM
4/5/2019, 9:46:47 PM
4/5/2019, 9:51:47 PM
4/5/2019, 9:56:47 PM
4/5/2019, 10:01:47 PM
4/5/2019, 10:06:47 PM
4/5/2019, 10:11:47 PM
4/5/2019, 10:16:47 PM
4/5/2019, 10:21:47 PM
4/5/2019, 10:26:47 PM
4/5/2019, 10:31:47 PM
4/5/2019, 10:36:47 PM
4/5/2019, 10:41:47 PM
4/5/2019, 10:46:47 PM
4/5/2019, 10:51:47 PM
4/5/2019, 10:56:48 PM
4/5/2019, 11:01:47 PM
4/5/2019, 11:06:48 PM
4/5/2019, 11:11:48 PM
4/5/2019, 11:16:48 PM
4/5/2019, 11:21:48 PM
4/5/2019, 11:26:48 PM
4/5/2019, 11:31:48 PM
4/5/2019, 11:36:48 PM
4/5/2019, 11:41:48 PM
4/5/2019, 11:46:48 PM
4/5/2019, 11:51:48 PM
4/5/2019, 11:56:48 PM
4/6/2019, 12:01:48 AM
4/6/2019, 12:06:48 AM
4/6/2019, 12:11:48 AM
4/6/2019, 12:16:48 AM
4/6/2019, 12:21:48 AM
4/6/2019, 12:26:48 AM
4/6/2019, 12:31:48 AM
4/6/2019, 12:36:48 AM
4/6/2019, 12:41:48 AM
4/6/2019, 12:46:48 AM
4/6/2019, 12:51:48 AM
4/6/2019, 12:56:48 AM
4/6/2019, 1:01:48 AM
4/6/2019, 1:06:48 AM
4/6/2019, 1:11:48 AM
4/6/2019, 1:16:48 AM
4/6/2019, 1:21:48 AM
4/6/2019, 1:26:48 AM
4/6/2019, 1:31:48 AM
4/6/2019, 1:36:48 AM
4/6/2019, 1:41:48 AM
4/6/2019, 1:46:48 AM
4/6/2019, 1:51:48 AM
4/6/2019, 1:56:48 AM
4/6/2019, 2:01:48 AM
4/6/2019, 2:06:48 AM
4/6/2019, 2:11:48 AM
4/6/2019, 2:16:48 AM
4/6/2019, 2:21:48 AM
4/6/2019, 2:26:48 AM
4/6/2019, 2:31:48 AM
4/6/2019, 2:36:48 AM
4/6/2019, 2:41:48 AM
4/6/2019, 2:46:48 AM
4/6/2019, 2:51:48 AM
4/6/2019, 2:56:48 AM
4/6/2019, 3:01:48 AM
4/6/2019, 3:06:48 AM
4/6/2019, 3:11:48 AM
4/6/2019, 3:16:48 AM
4/6/2019, 3:21:48 AM
4/6/2019, 3:26:48 AM
4/6/2019, 3:31:48 AM
4/6/2019, 3:36:48 AM
4/6/2019, 3:41:48 AM
4/6/2019, 3:46:48 AM
4/6/2019, 3:51:48 AM
4/6/2019, 3:56:48 AM
4/6/2019, 4:01:48 AM
4/6/2019, 4:06:48 AM
4/6/2019, 4:11:48 AM
4/6/2019, 4:16:48 AM
4/6/2019, 4:21:48 AM
4/6/2019, 4:26:48 AM
4/6/2019, 4:31:48 AM
4/6/2019, 4:36:48 AM
4/6/2019, 4:41:48 AM
4/6/2019, 4:46:48 AM
4/6/2019, 4:51:48 AM
4/6/2019, 4:56:48 AM
4/6/2019, 5:01:48 AM
4/6/2019, 5:06:48 AM
4/6/2019, 5:11:48 AM
4/6/2019, 5:16:48 AM
4/6/2019, 5:21:48 AM
4/6/2019, 5:26:48 AM
4/6/2019, 5:31:48 AM
4/6/2019, 5:36:48 AM
4/6/2019, 5:41:48 AM
4/6/2019, 5:46:48 AM
4/6/2019, 5:51:48 AM
4/6/2019, 5:56:48 AM
4/6/2019, 6:01:48 AM
4/6/2019, 6:06:48 AM
4/6/2019, 6:11:48 AM
4/6/2019, 6:16:48 AM
4/6/2019, 6:21:48 AM
4/6/2019, 6:26:48 AM
4/6/2019, 6:31:48 AM
4/6/2019, 6:36:48 AM
4/6/2019, 6:41:48 AM
4/6/2019, 6:46:48 AM
4/6/2019, 6:51:48 AM
4/6/2019, 6:56:48 AM
4/6/2019, 7:01:48 AM
4/6/2019, 7:06:48 AM
4/6/2019, 7:11:48 AM
4/6/2019, 7:16:48 AM
4/6/2019, 7:21:48 AM
4/6/2019, 7:26:48 AM
4/6/2019, 7:31:48 AM
4/6/2019, 7:36:48 AM
4/6/2019, 7:41:48 AM
4/6/2019, 7:46:48 AM
4/6/2019, 7:51:48 AM
4/6/2019, 7:56:48 AM
4/6/2019, 8:01:48 AM
4/6/2019, 8:06:48 AM
4/6/2019, 8:11:49 AM
4/6/2019, 8:16:49 AM
4/6/2019, 8:21:49 AM
4/6/2019, 8:26:49 AM
4/6/2019, 8:31:49 AM
4/6/2019, 8:36:49 AM
4/6/2019, 8:41:49 AM
4/6/2019, 8:46:49 AM
4/6/2019, 8:51:49 AM
4/6/2019, 8:56:49 AM
4/6/2019, 9:01:49 AM
4/6/2019, 9:06:49 AM
4/6/2019, 9:11:49 AM
4/6/2019, 9:16:49 AM
4/6/2019, 9:21:49 AM
4/6/2019, 9:26:49 AM
4/6/2019, 9:31:49 AM
4/6/2019, 9:36:49 AM
4/6/2019, 9:41:49 AM
4/6/2019, 9:46:49 AM
4/6/2019, 9:51:49 AM
4/6/2019, 9:56:49 AM
4/6/2019, 10:01:49 AM
4/6/2019, 10:06:49 AM
4/6/2019, 10:11:49 AM
4/6/2019, 10:16:49 AM
4/6/2019, 10:21:49 AM
4/6/2019, 10:26:49 AM
4/6/2019, 10:31:49 AM
4/6/2019, 10:36:49 AM
4/6/2019, 10:41:49 AM
4/6/2019, 10:46:49 AM
4/6/2019, 10:51:49 AM
4/6/2019, 10:56:49 AM
4/6/2019, 11:01:49 AM
4/6/2019, 11:06:49 AM
4/6/2019, 11:11:49 AM
4/6/2019, 11:16:49 AM
4/6/2019, 11:21:49 AM
4/6/2019, 11:26:49 AM
4/6/2019, 11:31:49 AM
4/6/2019, 11:36:49 AM
4/6/2019, 11:41:49 AM
4/6/2019, 11:46:49 AM
4/6/2019, 11:51:49 AM
4/6/2019, 11:56:49 AM
4/6/2019, 12:01:49 PM
4/6/2019, 12:06:49 PM
4/6/2019, 12:11:49 PM
4/6/2019, 12:16:49 PM	2599	2644	NaN
4/6/2019, 12:21:49 PM	2542	2554	NaN
4/6/2019, 12:26:49 PM	2531	2551	NaN
4/6/2019, 12:31:49 PM	2518	2544	NaN
4/6/2019, 12:36:49 PM	2585	2624	NaN
4/6/2019, 12:41:49 PM	2598	2631	NaN
4/6/2019, 12:46:49 PM	2634	2688	NaN
4/6/2019, 12:51:49 PM	2591	2610	NaN
4/6/2019, 12:56:49 PM	2584	2604	NaN
4/6/2019, 1:01:49 PM	2555	2567	NaN
4/6/2019, 1:06:49 PM	2548	2560	NaN
4/6/2019, 1:11:49 PM	2546	2560	NaN
4/6/2019, 1:16:49 PM	2551	2553	NaN
4/6/2019, 1:21:49 PM	2515	2524	NaN
4/6/2019, 1:26:49 PM	2504	2511	NaN
4/6/2019, 1:31:49 PM	2509	2513	NaN
4/6/2019, 1:36:49 PM	2506	2509	NaN
4/6/2019, 1:41:49 PM	2502	2512	NaN
4/6/2019, 1:46:49 PM	2514	2526	NaN
4/6/2019, 1:51:49 PM	2529	2536	NaN
4/6/2019, 1:56:49 PM	2556	2577	NaN
4/6/2019, 2:01:49 PM	2559	2569	NaN
4/6/2019, 2:06:49 PM	2548	2552	NaN
4/6/2019, 2:11:49 PM	2541	2553	NaN
4/6/2019, 2:16:49 PM	2524	2538	NaN
4/6/2019, 2:21:49 PM	2523	2550	NaN
4/6/2019, 2:26:49 PM	2520	2534	NaN
4/6/2019, 2:31:49 PM	2520	2545	NaN
4/6/2019, 2:36:49 PM	2514	2519	NaN
4/6/2019, 2:41:49 PM	2511	2527	NaN
4/6/2019, 2:46:49 PM	2515	2518	NaN
4/6/2019, 2:51:49 PM	2509	2513	NaN
4/6/2019, 2:56:49 PM	2525	2535	NaN
4/6/2019, 3:01:49 PM	2526	2547	NaN
4/6/2019, 3:06:49 PM	2507	2513	NaN
4/6/2019, 3:11:49 PM	2512	2513	NaN
4/6/2019, 3:16:49 PM	2508	2503	NaN
4/6/2019, 3:21:49 PM	2501	2506	NaN
4/6/2019, 3:26:49 PM	2504	2511	NaN
4/6/2019, 3:31:49 PM	2490	2509	NaN
4/6/2019, 3:36:49 PM	2504	2507	NaN
4/6/2019, 3:41:49 PM	2504	2497	NaN
4/6/2019, 3:46:49 PM	2484	2492	NaN
4/6/2019, 3:51:49 PM	2495	2493	NaN
4/6/2019, 3:56:49 PM	2489	2498	NaN
4/6/2019, 4:01:49 PM	2500	2497	NaN
4/6/2019, 4:06:49 PM	2494	2494	NaN
4/6/2019, 4:11:49 PM	2490	2497	NaN
4/6/2019, 4:16:49 PM	2489	2496	NaN
4/6/2019, 4:21:49 PM	2483	2492	NaN
4/6/2019, 4:26:49 PM	2482	2480	NaN
4/6/2019, 4:31:49 PM	2488	2484	NaN
4/6/2019, 4:36:49 PM	2489	2479	NaN
4/6/2019, 4:41:49 PM	2478	2494	NaN
4/6/2019, 4:46:49 PM	2485	2483	NaN
4/6/2019, 4:51:49 PM	2478	2477	NaN
4/6/2019, 4:56:49 PM	2469	2464	NaN
4/6/2019, 5:01:49 PM	2474	2475	NaN
4/6/2019, 5:06:49 PM	2465	2464	NaN
4/6/2019, 5:11:50 PM	2472	2462	NaN
4/6/2019, 5:16:50 PM	2465	2463	NaN
4/6/2019, 5:21:50 PM	2459	2459	NaN
4/6/2019, 5:26:50 PM	2474	2457	NaN
4/6/2019, 5:31:50 PM	2457	2460	NaN
4/6/2019, 5:36:50 PM	2462	2461	NaN
4/6/2019, 5:41:50 PM	2451	2456	NaN
4/6/2019, 5:46:50 PM	2451	2448	NaN
4/6/2019, 5:51:50 PM	2439	2443	NaN
4/6/2019, 5:56:50 PM	2459	2453	NaN
